"configuration","problem","model","data_file","status","time","flatBoolVars","flatIntConstraints","initTime","eliminatedImplications","evaluatedHalfReifiedConstraints","solutions","restarts","variables","peakDepth","propagations","flatBoolConstraints","method","run","objective","paths","flatIntVars","failures","nSolutions","nodes","propagators","solveTime","flatTime"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta57_3a_alloc3.dzn","OPTIMAL_SOLUTION","28.445596070960164","39955","44563","0.593526","1600","41505","102","0","43065","729","77724798","20725","minimize","results","-12124","0","3110","7109","102","45679","63687","23.3374","3.51353"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta36_3a_alloc1.dzn","SATISFIED","600.612426918","14962","17729","0.195925","960","15892","20","0","16829","244","4836350787","7935","minimize","results","2","0","1866","806402","20","1615487","24703","598.692","1.30653"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta61_3a_alloc1.dzn","SATISFIED","602.1072500273585","53218","59326","0.796147","2100","55268","22","0","57326","262","2648534521","27600","minimize","results","-5225","0","4108","315266","22","632916","84825","595.348","4.6581"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta73_9a_alloc3.dzn","SATISFIED","605.7931285761297","206563","218776","","4200","210663","","","","","","105200","minimize","results","2845","0","8212","","17","","","","15.2894"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta55_4a_alloc3.dzn","SATISFIED","601.4316697549075","39956","44564","0.528864","1600","41506","38","0","43064","278","3898900112","20725","minimize","results","198","0","3107","390911","38","788292","63688","596.848","3.15449"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta77_8a_alloc3.dzn","SATISFIED","605.6573656313121","206560","218772","","4200","210660","","","","","","105200","minimize","results","2001","0","8211","","35","","","","15.6719"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta44_2a_alloc1.dzn","OPTIMAL_SOLUTION","12.370915293693542","19908","23579","0.263444","1260","21138","121","0","22378","600","29742118","10560","minimize","results","-30486","0","2470","6130","121","44124","32878","9.87611","1.77799"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta36_3a_alloc2.dzn","OPTIMAL_SOLUTION","6.288831934332848","14962","17730","0.209004","960","15892","64","0","16832","450","13289581","7935","minimize","results","-7394","0","1870","2588","64","17005","24704","4.22441","1.4397"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta41_3a_alloc2.dzn","OPTIMAL_SOLUTION","490.86365033499897","19908","23575","0.272371","1260","21138","21","0","22375","260","3799937917","10560","minimize","results","0","0","2466","538186","21","1079259","32874","488.209","1.88537"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta58_3a_alloc3.dzn","OPTIMAL_SOLUTION","33.12321797572076","39957","44565","0.533439","1600","41507","178","0","43065","750","101676616","20725","minimize","results","-39085","0","3107","11247","178","72489","63689","28.5713","3.18021"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta71_9a_alloc1.dzn","OPTIMAL_SOLUTION","334.9059734363109","206561","218775","2.94572","4200","210661","154","0","214783","1409","431923938","105200","minimize","results","-10930","0","8222","19269","154","126290","319774","312.148","15.4186"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta71_9a_alloc2.dzn","SATISFIED","606.0733503792435","206561","218775","","4200","210661","","","","","","105200","minimize","results","-1485","0","8214","","10","","","","15.5745"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta73_5a_alloc1.dzn","SATISFIED","605.9026587605476","206562","218771","","4200","210662","","","","","","105200","minimize","results","1467","0","8208","","29","","","","15.5755"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta76_10a_alloc2.dzn","SATISFIED","605.8921312000602","206523","218737","","4200","210623","","","","","","105200","minimize","results","1380","0","8213","","11","","","","15.8389"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta51_3a_alloc2.dzn","SATISFIED","601.54896119982","39956","44564","0.59895","1600","41506","24","0","43064","248","2825996310","20725","minimize","results","-5160","0","3108","465068","24","932191","63688","596.666","3.3387"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta79_5a_alloc2.dzn","SATISFIED","605.6799161527306","206560","218791","","4200","210660","","","","","","105200","minimize","results","833","0","8230","","17","","","","15.1416"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta73_10a_alloc2.dzn","SATISFIED","605.7138724289834","206563","218777","","4200","210663","","","","","","105200","minimize","results","2863","0","8213","","15","","","","15.1973"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta46_2a_alloc2.dzn","OPTIMAL_SOLUTION","3.7385511118918657","19907","23577","0.287433","1260","21137","8","0","22376","227","4173301","10560","minimize","results","0","0","2469","654","8","2509","32876","0.968193","1.93071"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta71_7a_alloc2.dzn","SATISFIED","605.7878461498767","206561","218773","","4200","210661","","","","","","105200","minimize","results","-2128","0","8212","","12","","","","15.8355"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta40_2a_alloc3.dzn","OPTIMAL_SOLUTION","7.399662407115102","14962","17733","0.19596","960","15892","103","0","16832","450","20098178","7935","minimize","results","-22310","0","1870","4498","103","30812","24707","5.49559","1.36467"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta73_8a_alloc1.dzn","UNKNOWN","605.6849838923663","206528","218741","","4200","210628","","","","","","105200","minimize","results","","0","8212","","0","","","","15.8111"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta34_2a_alloc3.dzn","SATISFIED","600.6621675342321","14962","17729","0.213554","960","15892","32","0","16829","297","4467860117","7935","minimize","results","-7511","0","1867","931088","32","1865847","24703","598.384","1.61561"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta38_3a_alloc1.dzn","SATISFIED","600.6401769090444","14962","17730","0.200726","960","15892","20","0","16830","200","4488452049","7935","minimize","results","-4425","0","1868","933735","20","1869023","24704","598.507","1.4903"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta66_3a_alloc1.dzn","OPTIMAL_SOLUTION","33.040741603821516","53217","59325","0.702285","2100","55267","103","0","57327","950","96853338","27600","minimize","results","-15616","0","4110","8428","103","57243","84824","26.9035","4.33024"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta40_2a_alloc3.dzn","OPTIMAL_SOLUTION","7.500129405409098","14962","17729","0.214438","960","15892","77","0","16830","437","18470338","7935","minimize","results","-10758","0","1868","3360","77","22518","24703","5.40273","1.45613"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta75_10a_alloc1.dzn","SATISFIED","605.8391110412776","206558","218864","","4200","210658","","","","","","105200","minimize","results","713","0","8305","","24","","","","15.6527"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta60_4a_alloc1.dzn","OPTIMAL_SOLUTION","44.98468507267535","39956","44579","0.535524","1600","41506","205","0","43078","750","170080659","20725","minimize","results","-37796","0","3122","16650","205","103066","63703","40.5043","3.12432"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta77_6a_alloc1.dzn","SATISFIED","605.5637345686555","206559","218801","","4200","210659","","","","","","105200","minimize","results","663","0","8241","","32","","","","15.6632"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta55_3a_alloc2.dzn","SATISFIED","601.5852823797613","39956","44571","0.525437","1600","41506","42","0","43070","291","3236869756","20725","minimize","results","1","0","3114","343866","42","694823","63695","596.903","3.10461"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta72_6a_alloc1.dzn","SATISFIED","606.2566603682935","206561","218804","","4200","210661","","","","","","105200","minimize","results","-68251","0","8242","","242","","","","15.8047"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta67_4a_alloc1.dzn","OPTIMAL_SOLUTION","29.47821076773107","53216","59325","0.905591","2100","55266","75","0","57328","756","49363663","27600","minimize","results","-12115","0","4112","5170","75","33364","84824","22.5525","4.6802"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta73_6a_alloc1.dzn","SATISFIED","606.2288640644401","206562","218804","","4200","210662","","","","","","105200","minimize","results","2931","0","8241","","20","","","","15.746"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta45_2a_alloc1.dzn","OPTIMAL_SOLUTION","9.158000312745571","19908","23579","0.282441","1260","21138","81","0","22378","600","21833645","10560","minimize","results","-30646","0","2470","4322","81","29153","32878","6.48658","1.92594"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta42_2a_alloc1.dzn","OPTIMAL_SOLUTION","8.459891675040126","19908","23579","0.259641","1260","21138","69","0","22378","600","21207765","10560","minimize","results","-30591","0","2470","3965","69","27612","32878","6.13885","1.63879"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta80_6a_alloc3.dzn","OPTIMAL_SOLUTION","387.6863081380725","206583","218794","3.41992","4200","210683","195","0","214799","1388","534940593","105200","minimize","results","-15750","0","8216","24357","195","162735","319793","362.274","16.5857"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta60_4a_alloc3.dzn","SATISFIED","601.5796373244375","39956","44564","0.563247","1600","41506","31","0","43064","284","4177145889","20725","minimize","results","642","0","3107","349307","31","704210","63688","596.976","3.02642"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta52_5a_alloc3.dzn","SATISFIED","601.4756028521806","39957","44588","0.519553","1600","41507","28","0","43087","338","3197604676","20725","minimize","results","336","0","3130","307090","28","620209","63712","596.765","3.24084"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta34_2a_alloc1.dzn","OPTIMAL_SOLUTION","5.8996442258358","14962","17733","0.196316","960","15892","74","0","16832","450","12586858","7935","minimize","results","-23443","0","1870","3006","74","19617","24707","3.91711","1.42309"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta75_9a_alloc2.dzn","SATISFIED","605.5360036920756","206558","218772","","4200","210658","","","","","","105200","minimize","results","-1766","0","8214","","10","","","","15.4386"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta57_4a_alloc3.dzn","OPTIMAL_SOLUTION","31.532637672498822","39955","44564","0.554415","1600","41505","140","0","43064","750","105842270","20725","minimize","results","-38432","0","3108","10681","140","64582","63688","26.7761","3.28517"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta71_7a_alloc1.dzn","OPTIMAL_SOLUTION","428.4024744722992","206561","218773","2.97738","4200","210661","184","0","214779","1502","601358911","105200","minimize","results","-14015","0","8218","24192","184","160581","319772","404.171","16.6982"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta38_3a_alloc1.dzn","OPTIMAL_SOLUTION","6.559061694890261","14962","17730","0.195788","960","15892","91","0","16830","450","15884654","7935","minimize","results","-22323","0","1867","3860","91","26571","24704","4.70327","1.31525"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta75_8a_alloc2.dzn","SATISFIED","606.0355078876019","206558","218770","","4200","210658","","","","","","105200","minimize","results","1194","0","8211","","17","","","","15.5207"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta44_2a_alloc3.dzn","OPTIMAL_SOLUTION","11.061000317335129","19908","23575","0.291154","1260","21138","91","0","22376","588","28056676","10560","minimize","results","-14751","0","2468","4727","91","33401","32874","8.52422","1.75174"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta66_4a_alloc2.dzn","SATISFIED","602.0726835858077","53217","59339","0.706654","2100","55267","46","0","57338","362","3225702812","27600","minimize","results","107","0","4121","234792","46","479702","84838","595.761","4.24656"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta79_6a_alloc3.dzn","SATISFIED","605.8936790321022","206560","218771","","4200","210660","","","","","","105200","minimize","results","-69315","0","8210","","237","","","","15.3927"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta66_5a_alloc1.dzn","SATISFIED","602.0384283922613","53217","59327","0.755544","2100","55267","15","0","57327","243","2767586792","27600","minimize","results","-3214","0","4110","330502","15","662307","84826","595.693","4.31074"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta51_5a_alloc3.dzn","SATISFIED","601.5023914799094","39954","44585","0.544458","1600","41504","29","0","43084","282","2979855867","20725","minimize","results","70","0","3130","322969","29","650945","63709","596.89","3.11437"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta56_4a_alloc2.dzn","OPTIMAL_SOLUTION","34.77296028658748","39953","44562","0.5404","1600","41503","165","0","43062","750","110467516","20725","minimize","results","-37948","0","3108","11588","165","77367","63686","30.1919","3.18287"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta58_3a_alloc2.dzn","OPTIMAL_SOLUTION","32.88288797996938","39957","44565","0.585184","1600","41507","159","0","43065","750","99187939","20725","minimize","results","-39085","0","3107","10603","159","69280","63689","28.0138","3.38016"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta80_9a_alloc3.dzn","SATISFIED","606.3076493814588","206571","218784","","4200","210671","","","","","","105200","minimize","results","1147","0","8212","","24","","","","15.4115"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta43_2a_alloc1.dzn","OPTIMAL_SOLUTION","9.17959331534803","19907","23574","0.270752","1260","21137","86","0","22374","600","20686541","10560","minimize","results","-29578","0","2466","4327","86","29616","32873","6.78108","1.68478"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta51_3a_alloc3.dzn","SATISFIED","601.7846619989723","39956","44564","0.599271","1600","41506","28","0","43064","235","2709660821","20725","minimize","results","-5098","0","3108","447030","28","896481","63688","596.41","3.59629"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta54_4a_alloc3.dzn","OPTIMAL_SOLUTION","19.908589623868465","39955","44564","0.586813","1600","41505","83","0","43067","610","42735922","20725","minimize","results","-9118","0","3112","4926","83","31125","63688","14.891","3.49704"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta51_5a_alloc2.dzn","SATISFIED","601.4198114685714","39954","44563","0.525027","1600","41504","41","0","43063","182","3045104929","20725","minimize","results","1003","0","3108","470189","41","944142","63687","596.909","3.09363"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta78_8a_alloc2.dzn","SATISFIED","605.7929522264749","206560","218773","","4200","210660","","","","","","105200","minimize","results","-1008","0","8213","","6","","","","16.3423"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta57_5a_alloc3.dzn","OPTIMAL_SOLUTION","75.41836911253631","39955","44587","0.521541","1600","41505","172","0","43086","750","351456044","20725","minimize","results","-38432","0","3131","37337","172","124227","63711","70.9488","3.11927"
"Median_Gecode_Decomp",".","jobshop_gini.mzn","dzn/ta78_9a_alloc2.dzn","OPTIMAL_SOLUTION","365.95440587587655","206560","218774","3.06414","4200","210660","162","0","214782","1429","509845471","105200","minimize","results","-10982","0","8222","21771","162","144126","319773","342.393","15.6385"
"Median_Gecode_BB",".","jobshop_gini.mzn","dzn/ta52_5a_alloc3.dzn","SATISFIED","601.5182078387588","39957","44567","0.533041","1600","41507","14","0","43067","195","2906756630","20725","minimize","results","-2322","0","3110","479842","14","960623","63691","596.844","3.15834"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta43_2a_alloc3.dzn","OPTIMAL_SOLUTION","8.810257287696004","19907","23574","0.258233","1260","21137","82","0","22374","600","20570567","10560","minimize","results","-29578","0","2466","4248","82","29229","32873","6.50322","1.62722"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/maxeff_ta36_3a_alloc3.dzn","OPTIMAL_SOLUTION","6.002975856885314","14962","17738","0.194215","960","15892","84","0","16837","450","13096412","7935","minimize","results","-22959","0","1875","3256","84","20825","24712","4.10558","1.35202"
"Gecode_Decomp",".","jobshop_gini.mzn","new_dzn/mindis_ta75_10a_alloc3.dzn","SATISFIED","605.4454289376736","206558","218864","","4200","210658","","","","","","105200","minimize","results","1864","0","8305","","20","","","","15.3272"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/mindis_ta34_2a_alloc1.dzn","OPTIMAL_SOLUTION","8.768178759142756","14962","17728","0.19907","960","15892","9","0","16828","206","59379355","7935","minimize","results","0","0","1865","8447","9","18113","24702","6.79245","1.43134"
"Gecode_BB",".","jobshop_gini.mzn","new_dzn/maxeff_ta35_3a_alloc1.dzn","OPTIMAL_SOLUTION","9.810961153358221","14962","17730","0.196495","960","15892","115","0","16830","450","33392641","7935","minimize","results","-22433","0","1867","8018","115","36283","24704","7.94868","1.30735"
